Pitch,Yaw,Roll,Label
-0.1767096639520782,-0.0152892721258978,-0.1721702905692581,YFA0002
-0.1840589236111339,-0.0062278856527145,-0.1799766318689427,YFA0002
-0.1775884795212012,-0.0069466288243268,-0.1742253985739995,YFA0002
-0.1636389878680522,-0.0134773777149338,-0.1710668528527363,YFA0002
-0.1614291941692592,-0.0160168157214307,-0.1672045715602414,YFA0002
-0.1668637247248951,-0.0155446632444728,-0.16545551978155,YFA0002
-0.1705485391652285,-0.0144745661800297,-0.1657083693266613,YFA0002
-0.1698803630156343,-0.0140951653972397,-0.1647411398540442,YFA0002
-0.1692554843986839,-0.0150833140923559,-0.162845033094285,YFA0002
-0.171361276423964,-0.0150163472417162,-0.161510097419175,YFA0002
-0.1726193094554759,-0.0147671203656428,-0.1610727956901109,YFA0002
-0.171360308262048,-0.0146696652199753,-0.1611514636437496,YFA0002
-0.1704398157610875,-0.0155858931449844,-0.1606743924723533,YFA0002
-0.1738544711663477,-0.0162730001126272,-0.1587283069841896,YFA0002
-0.1737507565674055,-0.0182278621671323,-0.157800094661164,YFA0002
-0.1722691356044973,-0.0202023857791272,-0.1571893893021659,YFA0002
-0.1697835776934855,-0.0207540636915144,-0.1568920076701707,YFA0002
-0.1659568630562037,-0.0204869012709456,-0.1559567790987671,YFA0002
-0.1632969790823785,-0.0206718015703972,-0.154892401982323,YFA0002
-0.1650575124037735,-0.0186634901729562,-0.1555629729908332,YFA0002
-0.1697662817093211,-0.0165824044979184,-0.1561516908756743,YFA0002
-0.1734365839858995,-0.0168316755789257,-0.1569013456167834,YFA0002
-0.1746422638749639,-0.01662209500383,-0.1578467509068634,YFA0002
-0.1724881071910382,-0.0173577113799723,-0.1563239263174965,YFA0002
-0.171313078783754,-0.0200592831649929,-0.1536064008705155,YFA0002
-0.1713772290628115,-0.0216312817254217,-0.1531748456414978,YFA0002
-0.1731044779930134,-0.0224270860043562,-0.1535757766463635,YFA0002
-0.1699990107430684,-0.0230757285934693,-0.156931411434811,YFA0002
-0.1648146836360835,-0.0280840382796498,-0.1591756725038834,YFA0002
-0.1662763274548501,-0.038336949000285,-0.1577701710416577,YFA0002
-0.1690319705497553,-0.0424307309934187,-0.1607688075048477,YFA0002
-0.1701269131202044,-0.0472241963554559,-0.1583817002982004,YFA0002
-0.1677972209053039,-0.0567406002934116,-0.1504711517750167,YFA0002
-0.1651257681175536,-0.062198057524547,-0.1489208617846349,YFA0002
-0.1646853148980473,-0.0614650084062635,-0.1502485298814047,YFA0002
-0.170524506669796,-0.061425163661166,-0.1456637613362595,YFA0002
-0.1729497496095497,-0.0614879840294028,-0.1342542971635226,YFA0002
-0.168757968152772,-0.0570887460328764,-0.1350258437542348,YFA0002
-0.179358790043247,-0.0551031328311817,-0.1387603018098086,YFA0002
-0.1803686437404421,-0.055991449669774,-0.1390712507598301,YFA0002
-0.1602014739141841,-0.0517358873133316,-0.1407018998407667,YFA0002
-0.1486683511281272,-0.0497149433134248,-0.1348251495215142,YFA0002
-0.1491753781536014,-0.0497915897513316,-0.1320327397826717,YFA0002
-0.1526954433496138,-0.0484658735429543,-0.1335503253325424,YFA0002
-0.1555157511507292,-0.0472072115275861,-0.1345368048383218,YFA0002
-0.1535260400655939,-0.0484937875934886,-0.1325989371804352,YFA0002
-0.138493192737526,-0.0450471873305409,-0.1370788827660276,YFA0002
-0.1285923532030244,-0.0432233719568908,-0.1419268157421125,YFA0002
-0.1267628490687168,-0.0432926653690006,-0.1474669172886257,YFA0002
-0.1298114945525229,-0.0429341777658982,-0.1533676431656164,YFA0002
-0.1256421758805628,-0.0444699378792404,-0.1564204884630132,YFA0002
-0.1211197180579232,-0.0459809309850891,-0.1591182476257578,YFA0002
-0.1203219876614156,-0.0450938881838157,-0.1601336317145474,YFA0002
-0.1266395490505102,-0.0446077947174427,-0.158644041084244,YFA0002
-0.1351970395877705,-0.0461639558382789,-0.1538185325715773,YFA0002
-0.1387004132857481,-0.0477587364476698,-0.1498781798128507,YFA0002
-0.1365190591645357,-0.0475584763145384,-0.1475012274812815,YFA0002
-0.1342936028523715,-0.0474152786255359,-0.1484736325479903,YFA0002
-0.131488846602434,-0.0466314687258891,-0.1518516025972373,YFA0002
-0.130671381545749,-0.0474020852960134,-0.1531931859882611,YFA0002
-0.1301654433376833,-0.0476627212593147,-0.1536326957707002,YFA0002
-0.1302162677777761,-0.046183508897122,-0.1554257286055604,YFA0002
-0.1335222872226471,-0.0452590038159621,-0.1557346829700263,YFA0002
-0.1363025907526062,-0.0453073861124099,-0.153687911164227,YFA0002
-0.1377607718544162,-0.0447048717521321,-0.1530475166813955,YFA0002
-0.1372044778824161,-0.0450800425639468,-0.1536485747405282,YFA0002
-0.1382434328454423,-0.0452133135411999,-0.1547959437940314,YFA0002
-0.1399242025864743,-0.0452086185033449,-0.1551779824930619,YFA0002
-0.137156819291483,-0.0447318193362183,-0.1557578590067465,YFA0002
-0.1368496150394848,-0.0433553236419333,-0.1569749375829629,YFA0002
-0.1330109388483679,-0.0420644390510903,-0.1613161996539738,YFA0002
-0.129264481736199,-0.0412928606735318,-0.1627045421617649,YFA0002
-0.128313665165091,-0.0407272534237656,-0.16520454733346,YFA0002
-0.1262130807418352,-0.0388162220500413,-0.1678437954962581,YFA0002
-0.1299787810966729,-0.0441870874856451,-0.1560980996498582,YFA0002
-0.1290317217170827,-0.0466996190367931,-0.1497724975917862,YFA0002
-0.1295300330396503,-0.0482372994534874,-0.150359566656526,YFA0002
-0.1153678761271851,-0.0389331889353678,-0.1565395259260993,YFA0002
-0.1189288678557162,-0.0308299538870399,-0.1585788520738256,YFA0002
-0.1584675688548354,-0.0366669101260203,-0.1636835883100821,YFA0002
-0.1727321400612289,-0.0318357106173497,-0.1663429248971428,YFA0002
-0.1552073348488341,-0.0266862997812922,-0.1714250429945316,YFA0002
-0.1447589780838113,-0.0259314424214744,-0.1656859819847339,YFA0002
-0.1410196311306305,-0.0298950696763722,-0.1614436528049134,YFA0002
-0.1311486530671423,-0.0325898338804159,-0.1624554187953067,YFA0002
-0.1296662194312176,-0.035526844472722,-0.1608267767417769,YFA0002
-0.1314980709281811,-0.0349285829455319,-0.1615668811516611,YFA0002
-0.1315881334099469,-0.0331544646859586,-0.160541808942887,YFA0002
-0.1393452712163515,-0.0385409383964086,-0.159498754568719,YFA0002
-0.1419899363842637,-0.0393943483016024,-0.1597513037277364,YFA0002
-0.1347442473531055,-0.0375220078837775,-0.1614677362800493,YFA0002
-0.1405636519229259,-0.0369666099823174,-0.1623403104897348,YFA0002
0.6753141015261032,2.520107818875657,-1.6598610408748624,YFA0003
0.6217076663076289,2.4977829785257986,-1.680332134592022,YFA0003
0.5757587965304811,2.4245677467215168,-1.6608648234511052,YFA0003
0.5439010620119751,2.1840745271830264,-1.5463318327316882,YFA0003
0.5458082579998227,2.1869800275397853,-1.579158666392144,YFA0003
0.6459893969288232,2.230072041098836,-1.6822028923976786,YFA0003
0.7131288627988839,2.0521011358480155,-1.6542831153150923,YFA0003
0.7222792156962832,2.021148026886367,-1.7148824494758073,YFA0003
0.6921588775212123,1.9787893495360056,-1.719337865470718,YFA0003
0.6531613961499474,1.9958941451419856,-1.7260234266192571,YFA0003
0.6413403607675218,2.035593696799994,-1.7491285222850448,YFA0003
0.5692235634964022,2.1490179612776665,-1.947716248781296,YFA0003
0.5823589115123708,2.131869987938612,-1.9634094397352932,YFA0003
0.5838183016901948,2.0716127264715243,-1.9212281371911937,YFA0003
0.590406659071524,1.948731962014082,-1.8508115665080969,YFA0003
0.5918759708857076,1.8795307096510416,-1.805910301262447,YFA0003
0.5716409889778803,1.8117090768479007,-1.752287108734012,YFA0003
0.5385994678927991,1.7603820586368406,-1.746149261148748,YFA0003
0.5452758009495491,1.5438240164785098,-1.6994311464139555,YFA0003
0.5498462981724217,1.4921366857194756,-1.6879072532940684,YFA0003
0.5514140735393809,1.453641567322942,-1.681377412921515,YFA0003
0.5415506042357005,1.44931247419255,-1.6802443648448742,YFA0003
0.5234087349733579,1.4772755741204326,-1.6875362012649693,YFA0003
0.5171482731141004,1.539759229276098,-1.709763233379023,YFA0003
0.507564074262322,1.5869623301404874,-1.7296215229050145,YFA0003
0.5181865111326991,1.597495284573458,-1.745713132137616,YFA0003
0.5281395023214928,1.6056269656768312,-1.761909114404358,YFA0003
0.529038817244621,1.6259084436844466,-1.777504027474691,YFA0003
0.5413221836365802,1.643639339644262,-1.791098894346973,YFA0003
0.5595970134307298,1.65157939757035,-1.8021117059436456,YFA0003
0.5844905026249828,1.6446361944380945,-1.8063215115346312,YFA0003
0.6063935809516154,1.6139549362155667,-1.7997590912086288,YFA0003
0.6187519467311933,1.6033654805990465,-1.7976822815841391,YFA0003
0.6233354799985181,1.612085418349674,-1.802344521739851,YFA0003
0.6249176894943914,1.618024124771996,-1.7989795829195303,YFA0003
0.6230679158648407,1.628914722904201,-1.799171208685684,YFA0003
0.6262248896626883,1.6260952060160834,-1.7965868017998494,YFA0003
0.6379286146324946,1.6111584932199177,-1.7938467465820145,YFA0003
0.6452240481342888,1.6105020421878526,-1.7947482575468234,YFA0003
0.6535532177597393,1.6108285934500612,-1.795615392606947,YFA0003
0.6536307064257545,1.6179289118063405,-1.799088582661208,YFA0003
0.6464134121164057,1.6355412129043323,-1.8049786461518589,YFA0003
0.6337019837163582,1.658506416629577,-1.811259710334352,YFA0003
0.6177135787495335,1.6875052865257263,-1.822571061008876,YFA0003
0.6124051929827061,1.7026211733953045,-1.828060864308559,YFA0003
0.5923844890025564,1.7374439631678047,-1.8375827036300432,YFA0003
0.567749637801725,1.775206640777936,-1.844374749646412,YFA0003
0.5474551735177483,1.8055907140405152,-1.8465542989100177,YFA0003
0.5368590486082457,1.8358628465418685,-1.8539890603665297,YFA0003
0.5437296773076984,1.8512413489071813,-1.865207945182274,YFA0003
0.5631363899087736,1.8487782882706116,-1.8700409579803696,YFA0003
0.5677734800008968,1.8509268000893848,-1.867633991314556,YFA0003
0.5602191706531742,1.850020408222605,-1.8566824216067197,YFA0003
0.5411003135947801,1.8661462042163843,-1.8560994316282844,YFA0003
0.535272802323586,1.866448272061448,-1.8512394933752832,YFA0003
0.5329360464286192,1.8669278939860547,-1.8353477293557232,YFA0003
0.5283085696344986,1.863059626718585,-1.8192123093919568,YFA0003
0.5122873615885437,1.866883496593983,-1.8013911434343497,YFA0003
0.5010325360179826,1.864666911708536,-1.7828278293589797,YFA0003
0.504192865380249,1.8461781288037065,-1.771149538838774,YFA0003
0.5071214420928258,1.8377810253753453,-1.7677706820687684,YFA0003
0.5082412275314239,1.8335362193593108,-1.76634445443006,YFA0003
0.5150684223454916,1.818433719416642,-1.766749706175726,YFA0003
0.5202725352185906,1.8174763264876257,-1.7752639755821982,YFA0003
0.5194558604690384,1.8138444370431368,-1.7759077936824097,YFA0003
0.5225838432106706,1.8034606788180911,-1.7665525138277007,YFA0003
0.5316646773631264,1.7871084642583468,-1.756263362189601,YFA0003
0.5419246905827572,1.7683657423823695,-1.7464204265856598,YFA0003
0.5511370317700108,1.75605405138359,-1.728748065278574,YFA0003
0.5707519028203595,1.7271986513409765,-1.6984932745413746,YFA0003
0.5848735771554712,1.701403077304992,-1.6907755542140144,YFA0003
0.5950822168468953,1.6687453557613794,-1.686492261225288,YFA0003
0.6082372462628929,1.653026415734111,-1.690085815485951,YFA0003
0.6282431477517817,1.6558316003265514,-1.7023228125177432,YFA0003
0.646151479726174,1.6743042196228184,-1.7246446356425278,YFA0003
0.6633616218475417,1.6954785869753703,-1.7516766122668102,YFA0003
0.6808485823751188,1.7036240920635763,-1.772584188939958,YFA0003
0.6911724214914947,1.766863562497661,-1.8237540933225755,YFA0003
0.69759283405829,1.8443491465610653,-1.868226529855333,YFA0003
0.6899933120359396,1.9255811235626108,-1.9175802058986948,YFA0003
0.6879041424766656,1.9612522589361332,-1.937675368171961,YFA0003
0.6741831302582679,2.004569326156076,-1.9735825749607785,YFA0003
0.6588216815897001,2.056330721577047,-2.0135239362206354,YFA0003
0.6517186289760631,2.0767634418079437,-2.029927471297592,YFA0003
0.6300266106633686,2.127070093839321,-2.0815042916994577,YFA0003
0.6165121959196536,2.163106258078098,-2.113785773244906,YFA0003
0.6091341690442416,2.1891379647705724,-2.134247842940842,YFA0003
0.625633971207551,2.16891536151626,-2.159595231580664,YFA0003
0.6403058010929411,2.15676449649275,-2.1685435796103314,YFA0003
0.649618410426491,2.1550863533293003,-2.176065411977185,YFA0003
0.673726179575191,2.1175299583430034,-2.1676667231604267,YFA0003
0.6892629649980899,2.103861485328024,-2.144059705797847,YFA0003
0.6974207797626378,2.084431850945467,-2.1330198298058107,YFA0003
0.7155586039608317,2.048634407731361,-2.1221936601313485,YFA0003
0.721264978620863,2.045763762570312,-2.1230188023226817,YFA0003
0.7227605266592455,2.054534196309392,-2.126675033546808,YFA0003
0.728537004592468,2.0438996873284863,-2.1212854953823594,YFA0003
0.7290355669525875,2.0409348214636203,-2.117584066544819,YFA0003
0.7265478030423121,2.042231161235468,-2.113242686860592,YFA0003
0.7267492916574311,2.037758836075586,-2.1091401854958973,YFA0003
0.7271812040932851,2.0295307287475866,-2.102222250707777,YFA0003
0.7319014747165506,2.0188040257673205,-2.097046295353603,YFA0003
0.7431411322279048,1.9943677145256504,-2.079680725860284,YFA0003
0.7459834090312343,1.985086931306408,-2.0740176201803897,YFA0003
-0.1713444627522707,0.1315757888906285,1.3087483894942369,YFA0004
-0.1704538586650233,0.1317438578812074,1.3080866796027018,YFA0004
-0.1675074245889862,0.1315156874542105,1.3024892978539844,YFA0004
-0.1689006210703373,0.1319152389003772,1.3076990381689626,YFA0004
-0.1702951343398822,0.1317652216272444,1.3072690700307523,YFA0004
-0.1702548913036129,0.1317116379567386,1.3077063701245208,YFA0004
-0.1698935872531044,0.1325743211900744,1.307878600379336,YFA0004
-0.1704197568121706,0.1314789785616091,1.3064672895805194,YFA0004
-0.1698614970353438,0.1317321597625536,1.3062823469707174,YFA0004
-0.1692816892233739,0.1315443706811737,1.3058463830513076,YFA0004
-0.1685905549039415,0.1324573764063134,1.3045030023871402,YFA0004
-0.1676457159260908,0.1335058590975042,1.303141146874602,YFA0004
-0.1685541188175377,0.1336042955533117,1.301629465943201,YFA0004
-0.1690736689427475,0.133021368578661,1.3016184161609163,YFA0004
-0.1697735846247726,0.1324629479024105,1.3017351230970742,YFA0004
-0.1707865299844065,0.1316025569350173,1.3023947008120782,YFA0004
-0.1712185551536554,0.1314127796307259,1.3033989741749068,YFA0004
-0.1720531190416556,0.133898016214119,1.303851642128929,YFA0004
-0.1745801993256817,0.1362264253046128,1.301425798996805,YFA0004
-0.1739401136148553,0.1358500098707656,1.3036304924542903,YFA0004
-0.1712839371931257,0.1348961606797697,1.308237261034389,YFA0004
-0.1667793455207687,0.1352807862443072,1.3111838627407753,YFA0004
-0.1636776472840434,0.1371367165316061,1.3101678322879278,YFA0004
-0.1615234996590353,0.1364252095234992,1.311865015276082,YFA0004
-0.1607808517966111,0.1387428910449782,1.3099383090215284,YFA0004
-0.1637901454806192,0.1380959995078446,1.308812575949737,YFA0004
-0.1648529085512675,0.1390915143086258,1.3085923770901189,YFA0004
-0.1659659197279846,0.1394686031201219,1.3095359545175334,YFA0004
-0.1663257113351645,0.1408794413317719,1.3089603641379417,YFA0004
-0.1656141534584989,0.1410258931410564,1.3058992685415105,YFA0004
-0.1642218389379864,0.1422272351732142,1.2991908732684974,YFA0004
-0.1639031524052964,0.1420856495778533,1.298603455264545,YFA0004
-0.162582205190593,0.1436187058509755,1.299900164805001,YFA0004
-0.1649841624072392,0.1439843862859965,1.3008566810532467,YFA0004
-0.1639579645458102,0.1499454696591242,1.3040756239826825,YFA0004
-0.1631981289133023,0.1548718294470432,1.3071949161791805,YFA0004
-0.1641326718182416,0.1585818499144167,1.3041221014174909,YFA0004
-0.1613614333382749,0.1587872792511568,1.3027543031503022,YFA0004
-0.1618290279474317,0.1588037033043156,1.3000139460004456,YFA0004
-0.1658363531535021,0.1564569913772577,1.2960279708458613,YFA0004
-0.1685536837293221,0.1560217030662842,1.289841288989526,YFA0004
-0.1689191495193087,0.154942319929816,1.290863508445799,YFA0004
-0.171206055160375,0.1560133781033166,1.2939837156278786,YFA0004
-0.1745133329369937,0.1618008295255614,1.298342306889436,YFA0004
-0.1769113371150368,0.1605613095085387,1.2962211915929591,YFA0004
-0.1772073892566103,0.1616412389331473,1.2925916584565071,YFA0004
-0.1748096010407372,0.1649958364482053,1.2911749733980904,YFA0004
-0.1737136713643728,0.1645018828138414,1.289100438408762,YFA0004
-0.1725854344048479,0.1623828377148558,1.2882008537314236,YFA0004
-0.1738619791527275,0.1614008293633539,1.2906909422056891,YFA0004
-0.17799498990559,0.1591702484701743,1.2918628899871405,YFA0004
-0.1795656347637897,0.1589323663223578,1.2922534512932398,YFA0004
-0.1804271150488104,0.1573892659214338,1.294039220880311,YFA0004
-0.1801048774836333,0.1583532304426815,1.2941068869392212,YFA0004
-0.1799487738604686,0.1587825169020368,1.2889253791034712,YFA0004
-0.1810812921313932,0.1585027504677808,1.2879483080561778,YFA0004
-0.1817396505940105,0.1571440320356271,1.2852901201269344,YFA0004
-0.1822452203294059,0.1566876111790262,1.2831977713291804,YFA0004
-0.1825797265581558,0.1573679985596946,1.2804919448975127,YFA0004
-0.1836729344554201,0.1571959215039736,1.2789665116813669,YFA0004
-0.1855760624802222,0.1453657254475583,1.2771844078746792,YFA0004
-0.1825857619927246,0.1397112668703452,1.278750183033194,YFA0004
-0.180891091793127,0.1385229682388649,1.2792286703422373,YFA0004
-0.175967990360012,0.1392059035143292,1.2799304135602008,YFA0004
-0.1783201134993839,0.1379030875020163,1.2775345560064624,YFA0004
-0.181059378865584,0.1363358217712536,1.2740517225784609,YFA0004
-0.1800977270028768,0.1352253647465018,1.27160846128439,YFA0004
-0.1787454080937223,0.1372272851816247,1.2720987422163923,YFA0004
-0.1751676627068802,0.1362111336708033,1.2752517199224294,YFA0004
-0.1728023050901647,0.1343193670411875,1.276879134658485,YFA0004
-0.175790490508289,0.1348342369507714,1.275252776312011,YFA0004
-0.1804462276208246,0.1355812640398863,1.274482704977187,YFA0004
-0.1832643032018566,0.1357061273977536,1.2747885238384202,YFA0004
-0.1835133717717568,0.1361813880955357,1.2759530900406073,YFA0004
-0.1837848916086472,0.1364608843802859,1.279237524864373,YFA0004
-0.1856966079128773,0.1365738616510591,1.2793421877101687,YFA0004
-0.1864255571456128,0.1361297359845738,1.2796414612331817,YFA0004
-0.1864919013847378,0.1351864279131228,1.28021187339279,YFA0004
-0.186362519583424,0.1365509629172658,1.2808381028229032,YFA0004
-0.1852860315110955,0.1361651049438436,1.2805058083687282,YFA0004
-0.1832980394852306,0.134748643937815,1.2806380821566754,YFA0004
-0.181912801930028,0.1351959764991145,1.2795145836789326,YFA0004
-0.1809209658816782,0.1355233582094739,1.2784284046379557,YFA0004
-0.1833246428849743,0.1419104810593217,1.2748812731759864,YFA0004
-0.1830693908726589,0.1420816951937016,1.2750988451113274,YFA0004
-0.1831213951112752,0.1410429259144225,1.2748177584435505,YFA0004
-0.1854840319472542,0.1416194269939818,1.2725381441702328,YFA0004
-0.1896043286328223,0.1461762814310686,1.2686345117000395,YFA0004
-0.1902457137959373,0.1480436533541707,1.2693922693140745,YFA0004
-0.190909259039654,0.1463652054939239,1.269508914898985,YFA0004
-0.1912334468773956,0.1424683845298667,1.2694822753519948,YFA0004
-0.1919712254991065,0.144888468745951,1.2707685427551705,YFA0004
